AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
1053,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1081,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1050,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1013,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1024,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1034,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1063,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1046,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1034,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1014,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1029,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1007,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1085,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1017,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1067,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1057,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1066,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1077,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1031,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1011,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1025,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1023,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1055,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1032,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1027,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1068,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1002,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1023,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1041,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1022,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1010,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1016,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1034,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1074,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1039,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1066,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1065,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1085,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1020,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1009,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1072,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1010,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1080,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1009,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1064,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1013,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1019,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1061,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1051,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1051,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1097,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1065,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1039,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1078,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1084,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1079,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1068,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1010,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1049,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1043,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1005,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1083,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1013,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1063,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1026,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1075,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1031,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1089,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1085,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1003,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1009,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1038,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1052,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1067,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1022,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1065,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1061,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1007,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1038,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1069,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1073,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1016,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1082,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1002,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1033,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1018,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1081,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1087,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1046,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1051,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1086,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1079,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1045,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1002,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1080,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1054,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1041,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1094,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1078,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1094,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1041,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1088,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1055,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1056,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1073,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1009,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1028,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1009,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1001,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1024,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1090,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1014,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1095,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1012,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1030,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1059,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1064,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1089,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1077,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1033,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1070,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1059,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1055,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1092,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1075,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1081,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1066,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1021,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1023,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1035,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1054,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1029,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1017,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1061,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1021,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1084,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1069,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1074,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1010,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1001,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1073,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1090,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1003,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1004,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1091,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1059,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1051,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1042,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1032,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1034,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1062,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1049,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1072,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1063,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1059,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1067,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1074,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1056,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1011,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1011,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1088,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1005,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1064,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1057,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1099,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1073,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1085,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1058,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1092,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1082,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1056,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1032,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1067,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1046,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1040,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1006,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1018,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1083,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1011,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1002,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1068,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1017,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1076,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1020,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1067,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1083,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1052,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1004,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1067,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1039,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1031,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1026,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1084,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1082,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1070,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1090,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1093,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1070,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1023,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1094,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1008,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1050,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1044,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1029,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1071,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1017,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1034,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1081,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1028,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1062,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1093,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1087,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1050,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1077,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1059,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1077,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1028,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1060,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1004,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1078,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1049,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1095,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1003,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1091,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1052,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1029,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1007,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1002,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1055,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1081,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1024,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1069,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1005,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1022,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1060,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1043,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1082,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1016,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1095,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1006,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1005,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1046,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1090,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1026,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1025,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1075,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1095,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1020,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1066,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1041,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1065,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1053,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1015,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1012,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1068,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1047,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1039,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1040,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1075,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1068,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1044,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1050,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1015,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1007,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1057,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1019,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1028,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1022,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1070,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1099,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1045,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1058,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1100,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1084,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1010,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1036,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1061,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1083,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1040,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1083,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1051,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1088,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1097,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1071,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1053,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1073,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1023,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1094,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1016,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1091,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1041,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1097,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1031,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1026,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1071,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1078,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1027,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1024,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1016,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1022,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1052,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1034,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1020,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1045,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1076,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1029,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1048,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1008,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1017,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1099,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1035,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1013,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1038,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1052,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1019,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1026,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1046,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1012,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1079,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1010,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1089,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1009,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1037,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1004,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1043,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1036,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1078,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1068,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1043,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1007,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1005,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1023,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1099,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1011,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1092,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1098,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1038,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1064,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
